date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
14:56:55	91131/91131	---M-Z	200	added ('OK')	text/html	etag:%22815d93699e7ed61:0%22	http://legacy.aonprd.com/monsterCodex/goblins.html	C:/Users/Jedi/Desktop/Pathfinder%20Site/Pathfinder/legacy.aonprd.com/monsterCodex/goblins.html	(from http://legacy.aonprd.com/)
14:56:56	88427/88427	---M-Z	200	added ('OK')	text/html	etag:%2277ae63699e7ed61:0%22	http://legacy.aonprd.com/monsterCodex/hobgoblins.html	C:/Users/Jedi/Desktop/Pathfinder%20Site/Pathfinder/legacy.aonprd.com/monsterCodex/hobgoblins.html	(from http://legacy.aonprd.com/)
14:56:57	93064/93064	---M-Z	200	added ('OK')	text/html	etag:%2277ae63699e7ed61:0%22	http://legacy.aonprd.com/monsterCodex/kobolds.html	C:/Users/Jedi/Desktop/Pathfinder%20Site/Pathfinder/legacy.aonprd.com/monsterCodex/kobolds.html	(from http://legacy.aonprd.com/)
14:56:58	90107/90107	---M-Z	200	added ('OK')	text/html	etag:%2277ae63699e7ed61:0%22	http://legacy.aonprd.com/monsterCodex/lizardfolk.html	C:/Users/Jedi/Desktop/Pathfinder%20Site/Pathfinder/legacy.aonprd.com/monsterCodex/lizardfolk.html	(from http://legacy.aonprd.com/)
14:56:59	90174/90174	---M-Z	200	added ('OK')	text/html	etag:%22ce1066699e7ed61:0%22	http://legacy.aonprd.com/monsterCodex/ogres.html	C:/Users/Jedi/Desktop/Pathfinder%20Site/Pathfinder/legacy.aonprd.com/monsterCodex/ogres.html	(from http://legacy.aonprd.com/)
14:57:00	91194/91194	---M-Z	200	added ('OK')	text/html	etag:%222867b699e7ed61:0%22	http://legacy.aonprd.com/monsterCodex/orcs.html	C:/Users/Jedi/Desktop/Pathfinder%20Site/Pathfinder/legacy.aonprd.com/monsterCodex/orcs.html	(from http://legacy.aonprd.com/)
14:57:01	98018/98018	---M-Z	200	added ('OK')	text/html	etag:%22815d93699e7ed61:0%22	http://legacy.aonprd.com/monsterCodex/ratfolk.html	C:/Users/Jedi/Desktop/Pathfinder%20Site/Pathfinder/legacy.aonprd.com/monsterCodex/ratfolk.html	(from http://legacy.aonprd.com/)
14:57:02	97975/97975	---M-Z	200	added ('OK')	text/html	etag:%22815d93699e7ed61:0%22	http://legacy.aonprd.com/monsterCodex/sahuagin.html	C:/Users/Jedi/Desktop/Pathfinder%20Site/Pathfinder/legacy.aonprd.com/monsterCodex/sahuagin.html	(from http://legacy.aonprd.com/)
14:57:03	99724/99724	---M-Z	200	added ('OK')	text/html	etag:%22815d93699e7ed61:0%22	http://legacy.aonprd.com/monsterCodex/serpentfolk.html	C:/Users/Jedi/Desktop/Pathfinder%20Site/Pathfinder/legacy.aonprd.com/monsterCodex/serpentfolk.html	(from http://legacy.aonprd.com/)
14:57:04	95442/95442	---M-Z	200	added ('OK')	text/html	etag:%22815d93699e7ed61:0%22	http://legacy.aonprd.com/monsterCodex/troglodytes.html	C:/Users/Jedi/Desktop/Pathfinder%20Site/Pathfinder/legacy.aonprd.com/monsterCodex/troglodytes.html	(from http://legacy.aonprd.com/)
14:57:05	90105/90105	---M-Z	200	added ('OK')	text/html	etag:%22815d93699e7ed61:0%22	http://legacy.aonprd.com/monsterCodex/trolls.html	C:/Users/Jedi/Desktop/Pathfinder%20Site/Pathfinder/legacy.aonprd.com/monsterCodex/trolls.html	(from http://legacy.aonprd.com/)
14:57:06	98621/98621	---M-Z	200	added ('OK')	text/html	etag:%22815d93699e7ed61:0%22	http://legacy.aonprd.com/monsterCodex/vampires.html	C:/Users/Jedi/Desktop/Pathfinder%20Site/Pathfinder/legacy.aonprd.com/monsterCodex/vampires.html	(from http://legacy.aonprd.com/)
14:57:08	42320/42320	---M-Z	200	added ('OK')	text/html	etag:%22d6883d699e7ed61:0%22	http://legacy.aonprd.com/monsterCodex/appendix.html	C:/Users/Jedi/Desktop/Pathfinder%20Site/Pathfinder/legacy.aonprd.com/monsterCodex/appendix.html	(from http://legacy.aonprd.com/)
14:57:08	24142/24142	---M-Z	200	added ('OK')	text/html	etag:%225997ad699e7ed61:0%22	http://legacy.aonprd.com/mythicAdventures/glossary.html	C:/Users/Jedi/Desktop/Pathfinder%20Site/Pathfinder/legacy.aonprd.com/mythicAdventures/glossary.html	(from http://legacy.aonprd.com/)
14:57:08	53634/53634	---M-Z	200	added ('OK')	text/html	etag:%225997ad699e7ed61:0%22	http://legacy.aonprd.com/mythicAdventures/mythicHeroes.html	C:/Users/Jedi/Desktop/Pathfinder%20Site/Pathfinder/legacy.aonprd.com/mythicAdventures/mythicHeroes.html	(from http://legacy.aonprd.com/)
14:57:09	187335/187335	---M-Z	200	added ('OK')	text/html	etag:%22f5cb2699e7ed61:0%22	http://legacy.aonprd.com/mythicAdventures/mythicFeats.html	C:/Users/Jedi/Desktop/Pathfinder%20Site/Pathfinder/legacy.aonprd.com/mythicAdventures/mythicFeats.html	(from http://legacy.aonprd.com/)
14:57:10	26724/26724	---M-Z	200	added ('OK')	text/html	etag:%22c320b7699e7ed61:0%22	http://legacy.aonprd.com/mythicAdventures/mythicSpells.html	C:/Users/Jedi/Desktop/Pathfinder%20Site/Pathfinder/legacy.aonprd.com/mythicAdventures/mythicSpells.html	(from http://legacy.aonprd.com/)
14:57:11	37660/37660	---M-Z	200	added ('OK')	text/html	etag:%22b1c8308a9e7ed61:0%22	http://legacy.aonprd.com/mythicAdventures/mythicSpells/spellIndex.html	C:/Users/Jedi/Desktop/Pathfinder%20Site/Pathfinder/legacy.aonprd.com/mythicAdventures/mythicSpells/spellIndex.html	(from http://legacy.aonprd.com/)
14:57:11	91579/91579	---M-Z	200	added ('OK')	text/html	etag:%22b1c8308a9e7ed61:0%22	http://legacy.aonprd.com/mythicAdventures/mythicSpells/spellLists.html	C:/Users/Jedi/Desktop/Pathfinder%20Site/Pathfinder/legacy.aonprd.com/mythicAdventures/mythicSpells/spellLists.html	(from http://legacy.aonprd.com/)
14:57:12	126608/126608	---M-Z	200	added ('OK')	text/html	etag:%22f5cb2699e7ed61:0%22	http://legacy.aonprd.com/mythicAdventures/mythicGame.html	C:/Users/Jedi/Desktop/Pathfinder%20Site/Pathfinder/legacy.aonprd.com/mythicAdventures/mythicGame.html	(from http://legacy.aonprd.com/)
14:57:13	22771/22771	---M-Z	200	added ('OK')	text/html	etag:%22f5cb2699e7ed61:0%22	http://legacy.aonprd.com/mythicAdventures/mythicItems.html	C:/Users/Jedi/Desktop/Pathfinder%20Site/Pathfinder/legacy.aonprd.com/mythicAdventures/mythicItems.html	(from http://legacy.aonprd.com/)
14:57:13	68108/68108	---M-Z	200	added ('OK')	text/html	etag:%22c320b7699e7ed61:0%22	http://legacy.aonprd.com/mythicAdventures/mythicMonsters.html	C:/Users/Jedi/Desktop/Pathfinder%20Site/Pathfinder/legacy.aonprd.com/mythicAdventures/mythicMonsters.html	(from http://legacy.aonprd.com/)
14:57:14	31464/31464	---M-Z	200	added ('OK')	text/html	etag:%223bbd288b9e7ed61:0%22	http://legacy.aonprd.com/npcCodex/core/index.html	C:/Users/Jedi/Desktop/Pathfinder%20Site/Pathfinder/legacy.aonprd.com/npcCodex/core/index.html	(from http://legacy.aonprd.com/)
14:57:14	31709/31709	---M-Z	200	added ('OK')	text/html	etag:%226269968b9e7ed61:0%22	http://legacy.aonprd.com/npcCodex/prestige/index.html	C:/Users/Jedi/Desktop/Pathfinder%20Site/Pathfinder/legacy.aonprd.com/npcCodex/prestige/index.html	(from http://legacy.aonprd.com/)
14:57:15	30386/30386	---M-Z	200	added ('OK')	text/html	etag:%22dae24e8b9e7ed61:0%22	http://legacy.aonprd.com/npcCodex/npc/index.html	C:/Users/Jedi/Desktop/Pathfinder%20Site/Pathfinder/legacy.aonprd.com/npcCodex/npc/index.html	(from http://legacy.aonprd.com/)
14:57:15	145619/145619	---M-Z	200	added ('OK')	text/html	etag:%228046dd699e7ed61:0%22	http://legacy.aonprd.com/npcCodex/appendix.html	C:/Users/Jedi/Desktop/Pathfinder%20Site/Pathfinder/legacy.aonprd.com/npcCodex/appendix.html	(from http://legacy.aonprd.com/)
14:57:16	47247/47247	---M-Z	200	added ('OK')	text/html	etag:%22e011569b9e7ed61:0%22	http://legacy.aonprd.com/unchained/classes/index.html	C:/Users/Jedi/Desktop/Pathfinder%20Site/Pathfinder/legacy.aonprd.com/unchained/classes/index.html	(from http://legacy.aonprd.com/)
14:57:17	24029/24029	---M-Z	200	added ('OK')	text/html	etag:%22fd553d9c9e7ed61:0%22	http://legacy.aonprd.com/unchained/skillsAndOptions/index.html	C:/Users/Jedi/Desktop/Pathfinder%20Site/Pathfinder/legacy.aonprd.com/unchained/skillsAndOptions/index.html	(from http://legacy.aonprd.com/)
14:57:17	24022/24022	---M-Z	200	added ('OK')	text/html	etag:%22ce72779b9e7ed61:0%22	http://legacy.aonprd.com/unchained/gameplay/index.html	C:/Users/Jedi/Desktop/Pathfinder%20Site/Pathfinder/legacy.aonprd.com/unchained/gameplay/index.html	(from http://legacy.aonprd.com/)
14:57:18	23818/23818	---M-Z	200	added ('OK')	text/html	etag:%224ed2b79b9e7ed61:0%22	http://legacy.aonprd.com/unchained/magic/index.html	C:/Users/Jedi/Desktop/Pathfinder%20Site/Pathfinder/legacy.aonprd.com/unchained/magic/index.html	(from http://legacy.aonprd.com/)
14:57:18	32491/32491	---M-Z	200	added ('OK')	text/html	etag:%22b1e3e99b9e7ed61:0%22	http://legacy.aonprd.com/unchained/monsters/index.html	C:/Users/Jedi/Desktop/Pathfinder%20Site/Pathfinder/legacy.aonprd.com/unchained/monsters/index.html	(from http://legacy.aonprd.com/)
14:57:18	35596/35596	---M-Z	200	added ('OK')	text/html	etag:%22951548c9e7ed61:0%22	http://legacy.aonprd.com/occultAdventures/classes/index.html	C:/Users/Jedi/Desktop/Pathfinder%20Site/Pathfinder/legacy.aonprd.com/occultAdventures/classes/index.html	(from http://legacy.aonprd.com/)
14:57:19	24031/24031	---M-Z	200	added ('OK')	text/html	etag:%226a18c68b9e7ed61:0%22	http://legacy.aonprd.com/occultAdventures/archetypes/index.html	C:/Users/Jedi/Desktop/Pathfinder%20Site/Pathfinder/legacy.aonprd.com/occultAdventures/archetypes/index.html	(from http://legacy.aonprd.com/)
14:57:19	95105/95105	---M-Z	200	added ('OK')	text/html	etag:%2231be2699e7ed61:0%22	http://legacy.aonprd.com/occultAdventures/feats.html	C:/Users/Jedi/Desktop/Pathfinder%20Site/Pathfinder/legacy.aonprd.com/occultAdventures/feats.html	(from http://legacy.aonprd.com/)
14:57:20	25750/25750	---M-Z	200	added ('OK')	text/html	etag:%22d9a8df699e7ed61:0%22	http://legacy.aonprd.com/occultAdventures/psychicMagic.html	C:/Users/Jedi/Desktop/Pathfinder%20Site/Pathfinder/legacy.aonprd.com/occultAdventures/psychicMagic.html	(from http://legacy.aonprd.com/)
14:57:20	105194/105194	---M-Z	200	added ('OK')	text/html	etag:%2231be2699e7ed61:0%22	http://legacy.aonprd.com/occultAdventures/spellLists.html	C:/Users/Jedi/Desktop/Pathfinder%20Site/Pathfinder/legacy.aonprd.com/occultAdventures/spellLists.html	(from http://legacy.aonprd.com/)
14:57:21	31621/31621	---M-Z	200	added ('OK')	text/html	etag:%228f798d8d9e7ed61:0%22	http://legacy.aonprd.com/occultAdventures/spells/index.html	C:/Users/Jedi/Desktop/Pathfinder%20Site/Pathfinder/legacy.aonprd.com/occultAdventures/spells/index.html	(from http://legacy.aonprd.com/)
14:57:23	138206/138206	---M-Z	200	added ('OK')	text/html	etag:%22d9a8df699e7ed61:0%22	http://legacy.aonprd.com/occultAdventures/occultRules.html	C:/Users/Jedi/Desktop/Pathfinder%20Site/Pathfinder/legacy.aonprd.com/occultAdventures/occultRules.html	(from http://legacy.aonprd.com/)
14:57:25	162099/162099	---M-Z	200	added ('OK')	text/html	etag:%22d9a8df699e7ed61:0%22	http://legacy.aonprd.com/occultAdventures/occultRewards.html	C:/Users/Jedi/Desktop/Pathfinder%20Site/Pathfinder/legacy.aonprd.com/occultAdventures/occultRewards.html	(from http://legacy.aonprd.com/)
14:57:27	32005/32005	---M-Z	200	added ('OK')	text/html	etag:%223218716a9e7ed61:0%22	http://legacy.aonprd.com/ultimateCampaign/characterBackground.html	C:/Users/Jedi/Desktop/Pathfinder%20Site/Pathfinder/legacy.aonprd.com/ultimateCampaign/characterBackground.html	(from http://legacy.aonprd.com/)
14:57:27	154168/154168	---MCZ	200	added ('OK')	text/html	etag:%22d9a8df699e7ed61:0%22	http://legacy.aonprd.com/occultAdventures/occultGame.html	C:/Users/Jedi/Desktop/Pathfinder%20Site/Pathfinder/legacy.aonprd.com/occultAdventures/occultGame.html	(from http://legacy.aonprd.com/)
14:57:27	66740/66740	---M-Z	200	added ('OK')	text/html	etag:%22433f786a9e7ed61:0%22	http://legacy.aonprd.com/ultimateCampaign/downtime.html	C:/Users/Jedi/Desktop/Pathfinder%20Site/Pathfinder/legacy.aonprd.com/ultimateCampaign/downtime.html	(from http://legacy.aonprd.com/)
14:57:27	23879/23879	---M-Z	200	added ('OK')	text/html	etag:%22433f786a9e7ed61:0%22	http://legacy.aonprd.com/ultimateCampaign/campaignSystems.html	C:/Users/Jedi/Desktop/Pathfinder%20Site/Pathfinder/legacy.aonprd.com/ultimateCampaign/campaignSystems.html	(from http://legacy.aonprd.com/)
14:57:28	22120/22120	---M-Z	200	added ('OK')	text/html	etag:%22f0dc756a9e7ed61:0%22	http://legacy.aonprd.com/ultimateCampaign/kingdomsAndWar.html	C:/Users/Jedi/Desktop/Pathfinder%20Site/Pathfinder/legacy.aonprd.com/ultimateCampaign/kingdomsAndWar.html	(from http://legacy.aonprd.com/)
14:57:28	46037/46037	---M-Z	200	added ('OK')	text/html	etag:%22a3330909e7ed61:0%22	http://legacy.aonprd.com/ultimateCombat/classes/gunslinger.html	C:/Users/Jedi/Desktop/Pathfinder%20Site/Pathfinder/legacy.aonprd.com/ultimateCombat/classes/gunslinger.html	(from http://legacy.aonprd.com/)
14:57:29	56572/56572	---M-Z	200	added ('OK')	text/html	etag:%22ada926909e7ed61:0%22	http://legacy.aonprd.com/ultimateCombat/classes/ninja.html	C:/Users/Jedi/Desktop/Pathfinder%20Site/Pathfinder/legacy.aonprd.com/ultimateCombat/classes/ninja.html	(from http://legacy.aonprd.com/)
14:57:29	46920/46920	---M-Z	200	added ('OK')	text/html	etag:%22ada926909e7ed61:0%22	http://legacy.aonprd.com/ultimateCombat/classes/samurai.html	C:/Users/Jedi/Desktop/Pathfinder%20Site/Pathfinder/legacy.aonprd.com/ultimateCombat/classes/samurai.html	(from http://legacy.aonprd.com/)
14:57:30	29571/29571	---M-Z	200	added ('OK')	text/html	etag:%22433f786a9e7ed61:0%22	http://legacy.aonprd.com/ultimateCombat/classArchetypes.html	C:/Users/Jedi/Desktop/Pathfinder%20Site/Pathfinder/legacy.aonprd.com/ultimateCombat/classArchetypes.html	(from http://legacy.aonprd.com/)
14:57:32	331611/331611	---MCZ	200	added ('OK')	text/html	etag:%22f437d6a9e7ed61:0%22	http://legacy.aonprd.com/ultimateCombat/ultimateCombatFeats.html	C:/Users/Jedi/Desktop/Pathfinder%20Site/Pathfinder/legacy.aonprd.com/ultimateCombat/ultimateCombatFeats.html	(from http://legacy.aonprd.com/)
14:57:32	31738/31738	---M-Z	200	added ('OK')	text/html	etag:%22b05856909e7ed61:0%22	http://legacy.aonprd.com/ultimateCombat/combat/introduction.html	C:/Users/Jedi/Desktop/Pathfinder%20Site/Pathfinder/legacy.aonprd.com/ultimateCombat/combat/introduction.html	(from http://legacy.aonprd.com/)
14:57:33	121883/121883	---M-Z	200	added ('OK')	text/html	etag:%2261667f6a9e7ed61:0%22	http://legacy.aonprd.com/ultimateCombat/ultimateCombatVehicles.html	C:/Users/Jedi/Desktop/Pathfinder%20Site/Pathfinder/legacy.aonprd.com/ultimateCombat/ultimateCombatVehicles.html	(from http://legacy.aonprd.com/)
14:57:33	23324/23324	---M-Z	200	added ('OK')	text/html	etag:%2297c833949e7ed61:0%22	http://legacy.aonprd.com/ultimateCombat/variants/introduction.html	C:/Users/Jedi/Desktop/Pathfinder%20Site/Pathfinder/legacy.aonprd.com/ultimateCombat/variants/introduction.html	(from http://legacy.aonprd.com/)
14:57:34	34622/34622	---M-Z	200	added ('OK')	text/html	etag:%22433f786a9e7ed61:0%22	http://legacy.aonprd.com/ultimateCombat/ultimateCombatSpellIndex.html	C:/Users/Jedi/Desktop/Pathfinder%20Site/Pathfinder/legacy.aonprd.com/ultimateCombat/ultimateCombatSpellIndex.html	(from http://legacy.aonprd.com/)
14:57:34	130903/130903	---M-Z	200	added ('OK')	text/html	etag:%2261667f6a9e7ed61:0%22	http://legacy.aonprd.com/ultimateCombat/ultimateCombatSpellLists.html	C:/Users/Jedi/Desktop/Pathfinder%20Site/Pathfinder/legacy.aonprd.com/ultimateCombat/ultimateCombatSpellLists.html	(from http://legacy.aonprd.com/)
14:57:35	21714/21714	---M-Z	200	added ('OK')	text/html	etag:%22d98b57949e7ed61:0%22	http://legacy.aonprd.com/ultimateEquipment/armsAndArmor/index.html	C:/Users/Jedi/Desktop/Pathfinder%20Site/Pathfinder/legacy.aonprd.com/ultimateEquipment/armsAndArmor/index.html	(from http://legacy.aonprd.com/)
14:57:35	23157/23157	---M-Z	200	added ('OK')	text/html	etag:%222186d3949e7ed61:0%22	http://legacy.aonprd.com/ultimateEquipment/gear/index.html	C:/Users/Jedi/Desktop/Pathfinder%20Site/Pathfinder/legacy.aonprd.com/ultimateEquipment/gear/index.html	(from http://legacy.aonprd.com/)
14:57:35	21639/21639	---M-Z	200	added ('OK')	text/html	etag:%22b784f2949e7ed61:0%22	http://legacy.aonprd.com/ultimateEquipment/magicArmsAndArmor/index.html	C:/Users/Jedi/Desktop/Pathfinder%20Site/Pathfinder/legacy.aonprd.com/ultimateEquipment/magicArmsAndArmor/index.html	(from http://legacy.aonprd.com/)
14:57:35	21314/21314	---M-Z	200	added ('OK')	text/html	etag:%2258aa18959e7ed61:0%22	http://legacy.aonprd.com/ultimateEquipment/ringsRodsStaves/index.html	C:/Users/Jedi/Desktop/Pathfinder%20Site/Pathfinder/legacy.aonprd.com/ultimateEquipment/ringsRodsStaves/index.html	(from http://legacy.aonprd.com/)
14:57:36	29164/29164	---M-Z	200	added ('OK')	text/html	etag:%22712f7f959e7ed61:0%22	http://legacy.aonprd.com/ultimateEquipment/wondrousItems/index.html	C:/Users/Jedi/Desktop/Pathfinder%20Site/Pathfinder/legacy.aonprd.com/ultimateEquipment/wondrousItems/index.html	(from http://legacy.aonprd.com/)
14:57:36	21665/21665	---M-Z	200	added ('OK')	text/html	etag:%22234f7b949e7ed61:0%22	http://legacy.aonprd.com/ultimateEquipment/artifactsAndOthers/index.html	C:/Users/Jedi/Desktop/Pathfinder%20Site/Pathfinder/legacy.aonprd.com/ultimateEquipment/artifactsAndOthers/index.html	(from http://legacy.aonprd.com/)
14:57:39	65944/65944	---M-Z	200	added ('OK')	text/html	etag:%22ab2f4959e7ed61:0%22	http://legacy.aonprd.com/ultimateMagic/spellcasters/magus.html	C:/Users/Jedi/Desktop/Pathfinder%20Site/Pathfinder/legacy.aonprd.com/ultimateMagic/spellcasters/magus.html	(from http://legacy.aonprd.com/)
14:57:39	323741/323741	---MCZ	200	added ('OK')	text/html	etag:%2211528b6a9e7ed61:0%22	http://legacy.aonprd.com/ultimateEquipment/appendix.html	C:/Users/Jedi/Desktop/Pathfinder%20Site/Pathfinder/legacy.aonprd.com/ultimateEquipment/appendix.html	(from http://legacy.aonprd.com/)
14:57:39	29630/29630	---M-Z	200	added ('OK')	text/html	etag:%222ea0996a9e7ed61:0%22	http://legacy.aonprd.com/ultimateMagic/spellcastingClassOptions.html	C:/Users/Jedi/Desktop/Pathfinder%20Site/Pathfinder/legacy.aonprd.com/ultimateMagic/spellcastingClassOptions.html	(from http://legacy.aonprd.com/)
14:57:40	27680/27680	---M-Z	200	added ('OK')	text/html	etag:%22b4cb9b959e7ed61:0%22	http://legacy.aonprd.com/ultimateMagic/magic/introduction.html	C:/Users/Jedi/Desktop/Pathfinder%20Site/Pathfinder/legacy.aonprd.com/ultimateMagic/magic/introduction.html	(from http://legacy.aonprd.com/)
14:57:41	139341/139341	---M-Z	200	added ('OK')	text/html	etag:%22de649e6a9e7ed61:0%22	http://legacy.aonprd.com/ultimateMagic/ultimateMagicFeats.html	C:/Users/Jedi/Desktop/Pathfinder%20Site/Pathfinder/legacy.aonprd.com/ultimateMagic/ultimateMagicFeats.html	(from http://legacy.aonprd.com/)
14:57:41	48468/48468	---M-Z	200	added ('OK')	text/html	etag:%225ec4de6a9e7ed61:0%22	http://legacy.aonprd.com/ultimateMagic/ultimateMagicWordsOfPower.html	C:/Users/Jedi/Desktop/Pathfinder%20Site/Pathfinder/legacy.aonprd.com/ultimateMagic/ultimateMagicWordsOfPower.html	(from http://legacy.aonprd.com/)
14:57:42	42275/42275	---M-Z	200	added ('OK')	text/html	etag:%221a1bb6a9e7ed61:0%22	http://legacy.aonprd.com/ultimateMagic/ultimateMagicSpellIndex.html	C:/Users/Jedi/Desktop/Pathfinder%20Site/Pathfinder/legacy.aonprd.com/ultimateMagic/ultimateMagicSpellIndex.html	(from http://legacy.aonprd.com/)
14:57:43	119431/119431	---M-Z	200	added ('OK')	text/html	etag:%224a4fc96a9e7ed61:0%22	http://legacy.aonprd.com/ultimateMagic/ultimateMagicSpellLists.html	C:/Users/Jedi/Desktop/Pathfinder%20Site/Pathfinder/legacy.aonprd.com/ultimateMagic/ultimateMagicSpellLists.html	(from http://legacy.aonprd.com/)
14:57:43	29707/29707	---M-Z	200	added ('OK')	text/html	etag:%222ea0996a9e7ed61:0%22	http://legacy.aonprd.com/ultimateMagic/ultimateMagicAppendices.html	C:/Users/Jedi/Desktop/Pathfinder%20Site/Pathfinder/legacy.aonprd.com/ultimateMagic/ultimateMagicAppendices.html	(from http://legacy.aonprd.com/)
14:57:43	24947/24947	---M-Z	200	added ('OK')	text/html	etag:%2254562e6a9e7ed61:0%22	http://legacy.aonprd.com/technologyGuide/skills.html	C:/Users/Jedi/Desktop/Pathfinder%20Site/Pathfinder/legacy.aonprd.com/technologyGuide/skills.html	(from http://legacy.aonprd.com/)
14:57:43	29375/29375	---M-Z	200	added ('OK')	text/html	etag:%221e69416a9e7ed61:0%22	http://legacy.aonprd.com/technologyGuide/feats.html	C:/Users/Jedi/Desktop/Pathfinder%20Site/Pathfinder/legacy.aonprd.com/technologyGuide/feats.html	(from http://legacy.aonprd.com/)
14:57:44	42147/42147	---M-Z	200	added ('OK')	text/html	etag:%2241b336a9e7ed61:0%22	http://legacy.aonprd.com/technologyGuide/spells.html	C:/Users/Jedi/Desktop/Pathfinder%20Site/Pathfinder/legacy.aonprd.com/technologyGuide/spells.html	(from http://legacy.aonprd.com/)
14:57:44	30412/30412	---M-Z	200	added ('OK')	text/html	etag:%22d53086a9e7ed61:0%22	http://legacy.aonprd.com/technologyGuide/archetypes.html	C:/Users/Jedi/Desktop/Pathfinder%20Site/Pathfinder/legacy.aonprd.com/technologyGuide/archetypes.html	(from http://legacy.aonprd.com/)
14:57:45	31214/31214	---M-Z	200	added ('OK')	text/html	etag:%221f423a6a9e7ed61:0%22	http://legacy.aonprd.com/technologyGuide/technomancer.html	C:/Users/Jedi/Desktop/Pathfinder%20Site/Pathfinder/legacy.aonprd.com/technologyGuide/technomancer.html	(from http://legacy.aonprd.com/)
14:57:45	28902/28902	---M-Z	200	added ('OK')	text/html	etag:%22f4cc246a9e7ed61:0%22	http://legacy.aonprd.com/technologyGuide/crafting.html	C:/Users/Jedi/Desktop/Pathfinder%20Site/Pathfinder/legacy.aonprd.com/technologyGuide/crafting.html	(from http://legacy.aonprd.com/)
